user,room,weight,consumption
31833,877,15,96.0
31836,877,17,1.7
51951,299,12,17.9
51951,875,5,102.2
31838,875,39,61.0
51952,877,17,10.2
51953,877,60,84.0
51953,385,5,10.0
51954,877,20,12.8
31843,270,29,45.3
31844,940,32,40.0
31844,19,52,5.2
31846,373,32,95.1
31852,643,87,3.6
31852,267,45,14.8
31857,156,3,0.3
31857,877,7,0.7
31857,385,1,0.1
31857,515,1,0.1
31857,299,1,0.1
31857,702,1,0.1
31857,522,3,0.3
31857,190,4,0.4
31858,877,9,46.9
51955,877,29,0.0
31861,875,55,84.9
31863,678,10,28.8
31863,877,2,10.1
51956,877,62,0.0
51957,643,28,17.6
31864,877,12,0.0
31864,385,108,10.3
51958,877,16,2.1
51959,188,10,1.0
51959,1168,4,41.0
31868,702,16,45.3
51960,190,18,3.5
51960,1168,12,11.0
51961,877,48,1.0
31871,877,57,0.0
51962,877,84,19.9
51963,877,81,1.0
31873,877,24,16.1
51964,877,125,15.4
31877,875,164,39.3
51965,877,88,6.6
51966,875,39,3.9
51967,877,124,6.5
31881,877,3,0.3
31881,385,77,20.1
31881,190,4,1.3
51968,702,53,58.5
51969,188,32,66.3
51969,877,9,0.4
51970,877,10,0.0
51971,877,96,0.8
51972,875,20,57.8
31883,188,182,54.0
31883,877,7,0.7
51973,668,68,12.9
51974,877,82,0.0
51975,877,55,0.0
51976,385,10,0.0
31886,188,20,51.0
31886,877,2,1.0
51977,877,104,0.0
51977,914,1,0.0
31888,301,14,0.1
51978,877,112,53.3
51979,877,15,0.0
51980,877,24,0.0
51981,877,662,32.5
31889,515,1,5.0
31889,190,18,32.0
31889,1168,2,7.0
51982,188,4,6.6
51982,877,18,21.5
51983,877,56,9.9
31892,157,452,42.8
51984,877,406,27.8
51985,877,398,35.9
51986,877,12,41.8
51987,877,9,28.2
31900,729,18,1.2
31901,877,19,63.5
51988,877,14,0.0
31902,877,92,0.0
31902,385,22,0.1
51989,877,245,11.2
51990,1168,24,39.9
51991,156,2,0.2
51991,877,2,0.2
51991,522,12,51.8
51992,877,11,95.0
51993,877,40,34.6
31905,190,16,1.6
51994,188,8,0.8
51994,877,36,1.0
51995,877,18,0.0
51996,877,16,0.0
31907,187,2,0.2
31907,156,2,0.2
31907,188,3,0.3
31907,190,52,42.3
31907,1168,3,0.3
31907,397,2,0.2
51997,877,9,0.0
51998,877,168,16.2
51999,877,24,0.0
52000,877,32,22.0
31914,643,28,10.8
31915,875,93,62.3
52001,373,10,6.2
52002,316,14,40.5
52003,702,6,0.6
52003,764,5,21.7
52004,316,52,35.0
52005,875,291,33.4
52006,877,14,0.0
52007,373,21,0.0
31917,702,88,43.0
31917,875,43,16.5
52008,668,28,34.5
52009,875,160,51.4
52010,875,8,72.8
52011,299,14,0.0
52011,764,126,0.0
52012,317,8,34.0
52013,877,133,41.1
52014,875,90,0.0
31923,764,17,2.5
52015,875,31,41.0
52016,875,44,38.9
31926,296,1,2.0
31926,875,16,14.0
52017,875,18,97.2
31927,619,18,12.0
52018,619,26,2.6
31929,760,18,6.0
52019,619,81,51.2
31930,1163,22,2.2
31930,316,80,2.9
31932,625,44,317.0
31932,151,31,171.0
31932,176,2,12.0
31932,691,657,3943.8
31932,883,1,6.0
31933,620,41,62.9
31934,620,897,1234.6
31935,632,2,0.0
31935,392,5,0.4
31935,1185,9,0.7
31935,1130,5,5.0
31936,621,240,251.3
52020,621,24,9.4
31937,621,19,113.0
31937,651,205,151.2
52021,875,24,0.0
52022,621,50,3.3
31942,622,15,510.1
31944,622,1,0.1
31944,377,615,690.0
31944,706,1,0.1
31944,1164,1,0.1
31944,744,1,0.1
52023,622,12,30.0
52024,26,11,60.1
31945,623,142,455.1
31946,623,103,16.1
31946,692,2,1.0
31946,1163,2,0.2
31946,738,1,0.1
31946,1054,1,0.1
31947,694,12,33.1
31947,927,1,1.0
31948,623,6,30.1
31948,694,5,12.3
31961,663,46,4.6
31961,45,3,0.4
52025,875,13,0.0
31962,623,75,46.0
31962,1131,1,0.1
31962,744,1,0.1
31962,1102,1,0.1
31963,678,6,11.2
31963,504,2,0.2
31963,528,1,0.1
31964,534,20,0.0
52026,26,36,27.5
52027,877,22,0.0
52028,877,60,64.5
31984,625,289,407.3
31984,694,4,2000.0
52029,877,54,0.0
52030,342,59,6.0
52031,877,22,0.0
52032,877,19,1.8
52033,702,1,1.5
52033,1164,11,1.0
52033,534,1,1.5
52033,875,1,2.0
31994,21,1,0.1
31994,848,670,149.3
31994,854,1879,850.4
31995,626,43,62.0
31999,626,147,47.6
32001,791,48,39.5
32003,626,674,844.1
32004,46,37,0.0
32004,930,97,256.7
32004,55,2,15.0
32005,163,92,506.9
52034,626,90,15.4
52034,411,29,76.8
52034,808,53,62.0
32009,469,17,2.7
32009,120,2,0.2
32011,626,59,32.4
32015,626,102,2.1
32015,409,5,0.0
32015,411,78,94.0
32015,227,88,90.97
32020,26,1,0.1
32020,798,202,153.5
32020,809,1,0.1
32020,265,1,0.1
32020,1190,1,0.1
32020,413,5,6.2
32020,131,1,0.1
32020,164,1,0.1
32020,983,1,0.1
32020,990,1,0.1
32027,875,18,84.4
32027,46,56,0.0
32028,875,46,61.4
32029,1096,252,28.7
32029,989,1,0.1
32029,845,59,26.9
52035,38,44,16.3
52036,35,15,0.0
32035,465,653,866.3
32039,265,39,127.1
32039,178,1,0.1
32039,283,2,0.2
32039,215,1,0.1
32041,116,4,0.4
32041,175,4,0.4
32041,397,10,0.5
32041,214,4,0.4
32041,469,26,21.43
32041,120,1,0.1
52037,46,20,0.0
52038,373,10,104.9
52038,702,1,0.1
32043,1132,15,55.0
32047,152,1,0.1
32047,877,77,7.7
32047,190,23,2.3
32047,875,442,70.5
32048,877,55,9.7
32048,702,133,63.1
52039,877,14,1.4
52039,385,405,17.8
52040,188,2,2.0
52040,877,76,3.1
52041,877,21,0.0
52042,877,24,18.9
32057,188,9,10.5
32057,515,13,10.9
32057,190,10,10.5
32058,875,12,11.9
32060,188,19,19.5
52043,877,134,0.0
52044,877,29,0.0
52045,877,92,11.4
52046,877,132,69.5
32061,188,24,6.0
32061,877,106,17.0
52047,877,183,18.3
32065,188,93,43.0
52048,877,11,0.8
52048,702,13,32.6
32067,188,590,332.01
32067,877,6,0.1
52049,877,14,11.1
52050,875,16,24.0
32069,385,12,70.0
32069,702,27,30.4
32072,33,2,6.1
32072,528,10,6.5
32072,301,1,0.1
32072,765,4,0.2
32072,773,1,0.1
32072,397,1,0.1
52051,875,55,75.6
32073,311,1,0.1
32073,373,48,83.2
32073,299,2,0.2
32073,702,1,0.1
32074,188,1,5.0
32074,877,8,30.0
32074,702,2,10.0
32074,875,1,5.0
52052,875,22,31.5
32076,1104,3,0.2
32076,373,2,0.2
32076,704,335,376.5
32076,770,3,0.2
32076,397,3,0.2
32077,188,36,43.5
32077,877,21,23.2
32078,188,15,57.2
32078,702,1,0.1
52053,877,13,2.2
52054,877,52,35.8
52055,877,116,0.0
32080,188,182,18.2
52056,877,104,0.0
52057,875,258,22.2
32084,188,51,5.1
32084,877,60,5.8
32084,385,65,6.5
52058,877,11,0.0
52059,877,25,20.4
52060,877,25,0.0
52061,877,60,0.0
52062,877,65,0.0
52063,877,19,22.0
32086,877,54,23.2
32090,188,2,1.1
32090,877,1,1.0
32090,702,161,83.2
32090,190,1,1.0
32093,188,8,5.1
32093,770,84,8.4
32094,188,8,5.5
32094,678,9,6.0
32094,877,11,5.8
32096,877,292,73.1
52064,877,65,48.1
52064,875,61,71.5
32099,877,9,9.1
52065,877,200,47.3
52066,875,101,62.0
32100,188,22,511.6
32100,877,53,165.5
32100,190,7,6.2
32100,1168,1,6.0
32101,875,8,15.3
52067,877,14,115.4
52067,702,1,0.1
32102,702,24,91.2
32103,875,52,43.6
32104,875,239,40.5
52068,877,119,62.3
32107,702,69,112.2
52069,875,272,38.0
52070,188,6,92.1
52070,373,2,0.2
52070,702,1,0.1
52071,299,2,1.6
52071,875,50,86.4
32113,668,56,75.7
32115,678,4,1.3
32115,877,23,50.6
32115,373,4,1.3
32115,190,4,1.3
32115,504,3,0.3
32115,301,4,1.3
32115,770,3,1.2
32115,397,3,1.1
52072,373,10,69.2
52073,877,8,99.0
52074,877,180,16.4
52074,702,124,11.4
32118,377,10,8.2
32118,397,41,83.0
32120,875,36,82.6
52075,875,12,61.7
52076,877,22,0.0
52077,702,8,26.3
52078,875,40,36.7
32122,188,15,16.5
32122,875,61,50.5
52079,877,52,30.0
52079,702,2,6.0
52080,877,16,72.0
52081,188,1,2.2
52081,522,2,6.0
52081,190,3,14.4
52081,1168,4,11.4
32125,955,1,0.1
32125,189,1,0.1
32125,196,2,0.1
32125,176,1,0.1
32125,379,3,0.3
32125,296,2,0.2
32125,675,1,0.1
32125,258,4,0.4
32125,515,1,0.1
32125,373,7,6.3
32125,434,1,0.1
32125,45,2,0.2
32125,712,1,0.1
32125,393,1,0.1
32125,875,2,0.2
32125,397,1,0.1
32125,318,9,6.6
52082,877,58,0.0
32127,152,685,206.6
32127,1159,29,2.9
32127,504,27,2.7
32128,875,52,48.0
52083,188,19,20.4
52083,877,13,24.1
32130,522,32,131.0
52084,373,2,10.0
52084,702,14,158.0
32134,190,33,45.0
32134,875,29,10.0
32135,188,91,47.1
32136,190,93,37.2
52085,877,8,22.5
52086,877,44,5.3
52087,875,12,62.4
52088,875,116,38.9
52089,877,8,8.0
52090,35,75,7.5
52090,875,91,9.1
52091,877,275,27.5
52092,190,9,0.9
52092,1168,12,1.2
52092,765,6,0.6
52093,877,13,39.7
52093,373,33,2.5
52094,877,16,26.7
52095,877,20,0.0
52096,188,1,1.0
52096,877,46,15.9
52097,877,84,6.4
52098,877,168,4.8
52099,188,25,2.5
52099,877,232,18.9
52100,877,136,36.8
52101,877,13,0.0
52102,877,124,0.0
52103,877,40,0.2
52104,877,184,15.5
52105,877,42,21.5
52106,877,21,0.0
52107,877,19,0.0
52108,877,29,23.4
32142,188,38,15.9
52109,877,16,0.2
52110,877,53,27.2
32143,877,40,20.3
52111,877,17,0.0
52112,877,196,11.8
52113,877,93,0.5
52114,877,152,25.8
52115,877,76,14.2
52116,877,10,0.0
52117,877,56,8.5
52118,877,3,8.0
52118,385,10,12.8
52119,877,454,30.9
52119,385,5,0.0
52120,702,21,98.9
32145,188,131,13.1
52121,877,87,4.9
52122,877,19,0.0
52123,877,132,27.6
52124,877,336,30.3
52125,877,160,20.9
52126,877,47,32.9
52127,877,103,56.8
52128,877,39,0.0
52129,877,24,1.1
32147,188,14,28.3
52130,176,3,18.0
52130,877,47,51.3
52131,877,44,0.0
52132,877,78,0.0
52133,877,10,0.0
52134,877,64,0.0
52135,877,720,45.4
52136,877,41,25.0
52137,877,456,24.2
52138,877,15,10.0
52139,188,1,0.1
52139,299,12,1.2
52139,397,1,0.0
52140,877,14,27.0
52141,188,9,2.8
52141,875,11,4.9
52142,877,65,22.4
52143,877,52,12.8
52144,877,29,30.0
52145,877,130,8.4
52146,877,124,56.1
52147,877,257,10.1
52147,385,19,1.0
32149,877,68,41.8
52148,1168,45,4.5
52149,877,153,0.0
32154,702,24,2.4
32155,188,110,26.6
32155,877,13,0.0
52150,877,48,52.6
52151,877,8,0.0
52152,877,61,12.6
52153,877,79,89.9
32158,1045,1,0.1
32158,373,1,0.1
32158,702,1,0.1
32158,721,21,45.1
32158,318,1,0.1
32160,119,10,63.8
52154,26,31,63.4
52155,877,25,0.0
52156,877,6,0.6
52156,190,106,10.6
32163,188,16,54.3
32163,877,8,0.4
52157,877,246,22.3
52158,877,170,0.0
52159,877,149,22.0
52160,764,33,101.0
32164,175,2,0.2
32164,158,4,1.3
32164,877,4,0.4
32164,214,2,0.2
52161,40,66,3.9
52161,875,130,22.9
52162,875,12,72.2
52163,877,76,58.5
52164,877,179,86.0
52165,877,132,35.0
32168,702,84,49.3
32171,721,91,30.8
32171,397,20,1.0
52166,877,25,30.0
52166,190,7,30.0
52167,877,156,77.8
52168,875,132,85.1
52169,877,11,50.0
52169,299,3,3.0
32173,522,16,55.0
52170,877,29,0.0
52171,875,141,59.3
52172,875,107,88.6
52173,702,79,87.4
52174,877,92,70.5
52175,877,88,51.1
52176,877,52,73.5
32177,188,3,0.3
32177,1104,3,0.3
32177,678,3,0.3
32177,373,4,0.4
32177,957,3,0.3
32177,528,3,0.3
32177,765,3,0.3
32177,397,5,20.2
52177,875,9,7.2
52178,877,35,26.0
52179,877,33,3.3
52179,373,39,3.9
52180,877,24,36.6
32182,877,61,71.4
52181,877,9,23.0
52182,877,30,17.8
52183,875,37,50.0
52184,875,91,59.6
52185,877,59,0.0
52186,877,72,0.0
32184,877,30,4.2
32184,385,14,1.4
52187,877,15,0.8
52188,877,8,5.0
52189,877,60,10.6
52190,877,88,0.0
52191,877,34,38.6
52192,877,12,30.4
52193,877,3,0.0
52193,504,21,0.0
52194,877,191,20.4
52195,877,64,21.5
32186,877,48,0.0
52196,877,40,0.0
52197,877,326,31.3
52198,877,8,2.0
52199,188,2,0.2
52199,877,216,28.1
52200,877,74,2.5
52201,877,8,0.8
32187,877,8,11.1
32187,515,1,0.0
52202,877,117,0.0
52203,877,10,0.0
32189,877,12,0.0
52204,877,33,1.5
52204,385,33,0.0
52205,877,41,0.0
52206,877,16,2.0
52207,877,44,0.4
32191,877,13,60.0
52208,877,20,27.9
52209,877,44,2.0
52210,188,1,1.0
52210,190,31,5.4
52210,1168,9,0.9
52211,877,69,0.0
32194,188,3,4.6
32194,875,13,71.5
32196,877,108,36.5
32197,301,28,27.4
32198,188,3,34.8
32198,877,2,0.2
32198,385,2,0.2
32198,190,9,35.9
32198,1168,2,0.2
52212,877,8,38.5
52213,188,18,1.8
52213,877,341,20.3
52214,702,142,14.0
52214,875,325,30.1
32200,188,1,1.0
32200,190,6,44.75
32200,1168,1,1.0
32200,397,5,1.4
32201,877,52,34.0
32203,877,4,64.4
32203,875,4,46.5
52215,875,42,4.6
52216,702,3,12.0
52216,504,41,24.5
32204,877,14,28.8
52217,188,7,10.1
52217,877,42,11.5
52218,875,16,53.1
52219,875,20,29.5
52220,877,59,57.5
32209,668,3,10.2
32209,296,2,0.2
32209,300,2,20.0
32209,397,22,10.3
52221,877,17,50.0
52222,877,20,20.0
32210,877,22,0.0
52223,877,18,9.0
52224,877,30,76.1
52225,875,247,46.0
52226,877,12,29.9
52227,188,3,5.2
52227,373,5,13.4
52227,702,2,0.2
52228,877,20,60.0
52229,311,2,1.1
52229,188,8,0.8
52229,702,5,111.7
52230,188,1,0.1
52230,504,9,20.1
32212,340,39,24.0
52231,190,20,14.5
52232,877,108,45.2
52233,877,28,16.3
32213,875,79,65.8
52234,1159,63,6.3
52234,875,117,10.2
52235,877,132,11.5
52236,877,41,17.4
52237,877,116,84.4
52237,875,52,37.0
52238,877,164,64.5
32214,1159,120,241.0
52239,188,2,0.1
52239,1168,531,242.2
52239,301,2,0.1
32215,1160,1300,1320.1
32215,19,4,0.0
32215,55,65,12.4
32216,187,2,0.2
32216,156,3,0.3
32216,188,3,0.3
32216,877,2,0.2
32216,957,2,0.2
32216,190,13,106.7
52240,702,12,31.7
52241,877,60,0.0
52242,877,8,0.0
52243,877,337,21.4
52244,877,14,2.5
52245,877,151,23.6
52246,877,41,0.0
52247,33,11,0.1
52247,877,134,0.2
52248,877,162,0.0
52249,877,668,60.7
52250,877,26,17.1
52251,188,4,0.4
52251,877,110,0.9
52252,877,112,2.5
52253,877,16,10.9
52254,877,27,0.0
32218,188,5,6.4
32218,877,10,20.3
32218,385,5,6.5
52255,877,39,0.0
32219,877,10,17.5
32219,385,8,11.0
52256,877,79,0.0
52257,877,13,0.9
52258,877,32,32.6
52259,188,75,17.9
52260,877,112,6.7
52261,188,4,5.0
52261,877,4,4.6
52262,877,71,0.0
52263,877,46,0.0
52264,877,92,0.0
52265,877,16,0.0
52266,877,99,13.3
52267,877,18,0.0
52268,877,21,0.0
52269,188,60,6.0
52269,877,200,15.5
52269,385,5,0.4
52270,877,20,0.0
52271,188,8,20.5
52271,877,7,9.6
52272,188,49,13.2
52273,877,85,0.0
52274,877,200,21.5
52275,877,215,16.5
52276,188,2,10.0
52276,877,2,6.0
52276,373,4,25.0
52276,702,2,10.0
52277,877,317,26.9
52278,877,8,70.7
52278,702,4,33.5
52279,877,124,0.0
52280,877,16,0.0
32224,433,162,159.7
52281,188,39,9.8
52281,385,7,22.1
52282,877,4,8.0
52282,875,62,71.9
52283,877,29,0.0
52284,877,68,0.0
52285,877,16,25.8
52286,877,8,0.0
52287,877,33,47.0
52288,877,8,0.0
32228,875,111,21.1
32230,190,61,174.0
32231,1065,1,2.0
32231,877,191,18.7
32231,373,2,4.0
32231,522,2,4.0
32231,190,1,2.0
32231,1168,1,2.0
32231,914,41,14.0
32231,741,2,3.0
32231,963,1,1.5
32231,504,2,7.0
32231,749,10,20.0
52289,877,48,0.0
52290,176,17,1.7
52290,877,92,25.1
52291,877,15,33.1
52291,702,2,1.1
52292,877,71,20.2
52293,877,36,0.0
52294,188,24,9.4
52295,877,9,50.0
32236,296,2,0.2
32236,383,2,0.2
32236,373,2,0.2
32236,504,1,0.1
32236,770,1,0.1
52296,875,53,38.6
52297,702,10,123.9
52298,188,44,4.4
52298,877,368,14.0
52299,877,79,0.0
52300,188,5,0.5
52300,877,71,0.1
52300,515,4,0.4
52301,188,9,54.5
52301,702,7,20.5
52302,877,106,16.8
52303,877,14,0.6
52304,877,35,32.9
52305,877,83,10.2
52306,877,85,1.1
52307,877,40,0.0
52308,877,81,28.6
52309,877,200,19.6
52310,877,12,10.4
52311,877,335,27.3
52312,877,5,12.9
52312,385,2,7.0
52312,373,3,21.0
52312,702,3,13.5
52313,877,11,0.0
52314,877,32,24.7
52315,188,8,0.8
52315,877,4,12.9
52316,877,308,11.9
52317,877,104,0.0
52318,877,8,0.0
52319,877,13,0.0
52320,877,12,0.0
32242,877,64,6.4
52321,877,81,22.8
52322,877,30,0.0
52323,877,141,0.0
52324,188,12,17.9
52324,877,6,9.3
52324,373,3,12.0
52325,877,177,7.0
52326,877,38,0.0
32243,877,1,2.0
32243,875,84,90.5
52327,877,120,15.2
52328,176,1,8.8
52328,877,7,11.0
52329,877,424,25.6
52330,877,48,4.5
32246,176,1,3.5
32246,190,14,57.9
32246,732,1,0.1
52331,877,324,23.6
52332,188,108,10.8
52333,877,8,0.0
52334,877,329,8.6
52335,877,125,26.4
52335,385,1,0.1
52336,877,37,0.0
52337,877,43,0.0
52338,877,42,13.3
52339,877,128,0.3
52340,189,2,0.0
52340,877,76,1.1
52341,877,16,3.5
52342,188,3,2.4
52342,877,21,0.1
52343,877,208,48.0
52344,877,47,0.0
52345,877,115,27.6
52346,877,47,0.0
32249,615,4,0.0
32249,504,228,14.7
52347,877,64,23.3
52348,877,48,7.0
52349,877,489,53.0
32251,877,409,39.0
52350,877,80,4.1
52351,877,136,0.0
52352,877,36,0.0
32252,877,1,0.0
32252,385,147,195.3
52353,877,29,0.0
52354,877,54,2.8
52355,188,17,1.7
52355,877,64,10.1
52355,515,3,6.6
52356,877,88,14.6
52357,188,7,5.1
52357,877,4,4.0
52357,702,3,3.0
52358,877,323,13.8
52359,877,103,25.0
52360,877,69,2.6
52361,877,76,14.1
52362,33,14,0.0
52362,877,122,0.0
52363,877,17,7.3
52364,877,9,1.0
52364,702,1,0.0
32254,190,14,34.8
52365,877,600,27.9
32255,188,1,0.1
32255,678,93,35.0
32255,504,5,0.5
32255,528,2,0.2
52366,877,80,8.5
52367,188,1,1.0
52367,877,78,6.2
52368,877,176,1.8
52369,877,151,31.2
52369,702,9,4.5
52370,188,2,10.9
52370,877,56,2.4
52371,877,12,73.1
52372,188,20,8.8
52373,188,46,4.6
52373,877,313,30.9
52374,877,83,44.6
52375,877,46,26.7
52376,877,66,0.0
52377,188,24,1.9
52377,877,9,0.9
52378,877,87,3.5
52378,385,4,0.0
52379,188,2,0.2
52379,877,63,1.3
52380,877,35,0.0
52381,877,18,26.8
52382,188,2,10.1
52382,877,10,125.8
52382,515,1,0.1
52382,1016,1,0.1
52383,373,60,0.0
52384,877,68,9.0
52385,877,59,6.5
52386,877,75,0.0
52387,188,54,5.4
52387,877,10,1.0
52388,877,254,3.9
52389,877,72,0.0
52390,877,22,8.1
52391,877,70,60.9
52392,877,301,19.0
52393,877,76,23.5
52394,877,729,32.6
52395,877,51,0.2
52396,877,294,8.1
52397,877,134,0.3
52398,877,35,3.3
52399,188,1,1.5
52399,877,18,1.5
52399,385,20,33.12
52399,515,6,0.1
52400,877,11,0.0
52401,877,9,0.0
52402,877,10,0.2
52403,877,61,57.0
52404,877,50,0.0
52405,877,49,11.7
52406,877,137,13.4
52407,385,12,10.7
52408,176,1,0.0
52408,877,55,0.0
52409,877,137,5.1
52410,877,38,0.0
52411,877,8,8.4
52412,877,32,0.0
52413,877,194,1.0
52414,877,32,2.2
52415,877,322,10.6
52416,877,34,6.3
52417,877,81,0.0
52418,877,76,0.0
32256,615,2,0.2
32256,296,4,0.4
32256,678,220,147.2
32256,877,5,0.5
32256,396,3,0.3
32256,476,2,0.2
32256,301,9,0.9
32256,1113,1,0.1
32256,397,24,2.4
52419,373,26,58.5
52419,702,1,1.0
52420,877,23,0.0
52421,702,8,25.2
52422,877,663,44.1
52423,877,80,20.7
32258,877,7,7.0
32258,389,22,82.0
52424,877,17,18.0
52425,515,18,1.8
52426,877,8,10.8
32260,702,38,10.8
32261,645,1,0.1
32261,877,76,27.4
52427,877,161,23.2
52428,877,302,0.0
52429,877,15,0.0
52430,877,45,34.9
52431,522,10,1.0
52432,877,154,27.9
52433,877,348,21.1
52434,877,105,6.1
52435,877,11,1.1
52436,877,46,0.0
52437,877,56,0.0
52438,877,18,0.0
52439,877,87,6.5
52440,877,26,44.8
32268,668,17,0.4
32269,702,99,0.0
32271,300,112,30.5
52441,732,26,14.8
52442,40,16,0.0
32275,152,96,38.0
52443,314,8,1.03
32281,311,2,0.2
32281,373,82,65.1
52444,318,20,2.0
32286,905,14,54.4
32287,342,22,4.0
32288,905,8,40.1
32289,50,8,0.8
52445,35,6,7.0
52445,74,5,9.0
32294,266,2,0.0
32294,423,958,3216.8
32294,254,2,0.0
32294,281,64,23.3
52446,905,67,18.1
32301,718,5,12.2
32301,785,125,104.8
32312,614,3,0.3
32312,628,3,0.3
32312,1191,3,0.3
32312,705,11,18.5
32312,530,3,0.3
32312,46,6,0.3
32314,629,654,58.1
32314,875,179,16.2
52447,914,38,168.3
32315,382,53,33.3
32315,831,19,0.9
52448,629,19,1.1
32317,257,14,12.7
32317,158,24,13.1
52449,488,16,6.0
52449,346,67,54.0
52450,875,128,55.2
32325,630,611,665.7
32329,630,4,16.0
32329,757,5,16.3
32330,630,11,123.4
32331,702,18,154.4
32332,875,12,0.0
32336,630,171,59.2
32338,392,202,9.6
32339,875,271,27.1
52451,440,1,0.1
52451,83,1,0.1
52451,134,1,0.1
52451,321,1,0.1
52451,245,1,0.1
52451,116,1,0.1
52451,74,1,0.1
52451,137,1,0.1
52451,569,1,0.1
52451,9,2,0.2
52451,447,1,0.1
52451,402,1,0.1
52451,139,1,0.1
52451,630,2,0.2
52451,382,1,0.1
52451,684,1,0.1
52451,384,1,0.1
52451,691,1,0.1
52451,693,1,0.1
52451,299,1,0.1
52451,703,1,0.1
52451,526,1,0.1
52451,712,1,0.1
52451,713,1,0.1
52451,720,2,0.2
52451,460,1,0.1
52451,729,1,0.1
52451,1167,1,0.1
52451,1162,1,0.1
52451,1164,1,0.1
52451,1165,1,0.1
52451,1160,1,0.1
52451,1176,1,0.1
52451,1174,1,0.1
52451,1175,1,0.1
52451,914,2,0.2
52451,749,2,0.2
52451,77,1,0.1
52451,797,1,0.1
52451,339,1,0.1
52451,255,1,0.1
52451,461,1,0.1
52451,812,1,0.1
52451,435,1,0.1
52451,469,2,0.2
52451,412,1,0.1
52451,454,1,0.1
52451,364,1,0.1
52451,120,1,0.1
52451,450,2,0.2
52451,223,1,0.1
52451,163,1,0.1
52451,358,1,0.1
52451,462,1,0.1
52451,200,1,0.1
52451,374,1,0.1
52451,859,1,0.1
52451,191,1,0.1
52451,864,1,0.1
32345,386,12,35.0
52452,1183,12,72.0
32346,733,18,82.7
52453,176,7,1.4
52453,522,9,0.9
32348,151,2,0.1
32348,663,2,0.2
32348,926,2,0.1
32348,526,3,17.1
32348,709,1470,390.5
32348,1164,2,0.1
32348,986,2,0.1
32348,754,2,0.1
32348,987,2,0.1
32349,383,12,60.0
32351,525,107,93.5
52454,875,8,6.0
52455,875,8,10.8
52456,346,11,21.6
52456,875,1,6.0
52457,875,151,70.7
52458,875,32,12.0
32362,875,44,25.9
32364,875,164,59.2
32367,151,1,22.5
32367,735,16,26.8
32367,1008,3,15.2
52459,875,9,0.0
52460,46,18,0.0
52461,632,2,2.0
52461,875,3,0.3
52461,19,3,0.3
52462,346,22,45.0
32386,373,5,0.0
32386,342,3,0.0
32395,514,12,0.0
32395,749,7,0.0
32395,757,77,107.8
32400,632,1,0.1
32400,525,1,0.1
32400,382,1,0.1
32400,689,3,0.3
32400,384,1,0.1
32400,526,3,0.3
32400,510,34,7.2
52463,632,36,50.0
32407,658,80,17.3
32410,434,52,0.0
32410,392,1,0.1
52464,663,2,0.2
52464,875,8,9.4
32414,105,43,517.7
32416,632,7,604.0
32416,688,1,100.0
52465,176,1,60.0
52465,1176,13,265.2
52466,877,43,0.01
52467,634,9,63.3
52468,152,52,35.8
32423,872,171,90.7
32423,764,10,0.8
32426,831,11,0.5
32429,635,10,5.9
32429,433,155,254.8
32429,709,9,15.1
32430,226,4,5.0
32430,839,25,53.9
32430,531,17,12.7
32433,654,77,22.0
32434,1133,16,12.1
52469,637,24,6.2
32440,638,9,0.9
52470,1178,15,54.0
52471,639,12,28.0
52472,643,29,2.9
52473,189,10,0.0
52474,877,10,0.0
32448,850,22,76.9
32449,267,304,28.6
52475,877,15,0.0
52476,877,92,0.0
32459,460,81,27.1
32460,392,22,10.0
32460,1178,9,1.8
32460,1174,17,4.0
32460,268,16,2.6
52477,157,8,0.0
52478,702,97,26.1
32461,877,8,0.0
52479,875,38,0.0
32465,875,12,5.4
32468,641,239,59.4
32468,176,1,6.0
32469,702,9,93.0
32473,46,14,0.0
32473,854,1,6.0
32481,46,16,0.0
32482,643,8,1.7
52480,643,202,41.1
52481,643,8,5.0
32485,643,24,38.5
32488,643,27,33.6
52482,643,43,35.6
52483,643,36,59.1
52484,643,8,0.3
