user,room,weight
764,108,3
764,53,1
764,109,26
764,141,15
38867,33,158
38867,109,2
767,88,245
768,141,36
66697,33,6
66697,107,7
66698,31,9
66698,33,6
769,29,1
769,88,1
769,167,18
66699,33,1
66699,88,27
66700,365,1
66700,33,9
66700,35,12
66700,175,1
775,276,1
775,320,3
775,84,2
775,38,1
775,40,2
775,143,2
776,133,18
776,40,2
38870,29,9
38870,7,187
38870,37,3
38871,33,2
38871,35,1
38871,36,1
38871,37,4
66701,115,13
66701,117,3
66701,130,4
789,29,2
789,160,4
789,33,12
789,109,2
790,247,25
795,276,75
38872,160,1
38872,33,7
38872,107,1
38872,175,4
797,29,175
797,61,2
797,31,202
797,88,4
797,35,8
797,222,1
797,508,3
797,141,8
797,68,1
797,75,1
798,107,11
798,247,48
798,141,1
66702,33,37
66702,53,2
801,29,106
801,31,120
801,84,15
801,115,6
801,368,1370
801,33,54
801,35,4
801,36,134
801,175,1
801,204,136
802,490,5
802,247,1
802,141,10
805,141,1
805,204,7
805,369,12
38873,81,2
38873,160,2
38873,115,1
38873,33,22
38873,35,1
38873,107,10
38873,256,2
38873,204,15
807,320,48
808,115,2
808,88,2
808,175,2
808,102,12
808,460,3
66703,40,9
66704,29,23
66705,114,5
66705,160,1
66705,36,4
815,33,39
815,175,2
815,71,2
815,109,122
816,29,4
816,331,7
816,214,1
819,88,17
819,36,1
819,247,5
819,142,9
66706,256,8
66707,33,10
66707,109,1
66708,7,2
66708,40,14
38876,33,2
38876,36,7
38876,7,5
38876,37,2
38876,259,1
826,247,3
826,141,1
826,204,4
829,33,3
829,40,12
66709,33,8
66709,175,5
831,30,16
831,198,4
831,33,1
831,192,1
831,588,12
831,438,246
831,16,3
831,224,12
66710,35,19
66710,247,12
836,33,2
836,109,16
836,67,14
838,133,1
838,320,44
838,33,1
838,107,1
838,247,27
838,117,1
838,210,1
843,365,2
843,35,1
843,107,4
843,117,2
843,248,4
843,126,1
66711,29,1
66711,31,4
66711,33,3
66711,247,4
66712,40,12
66713,368,5
66713,88,5
66713,35,2
847,29,4
847,133,2
847,31,2
847,84,4
847,33,1
847,247,3
847,210,3
847,256,3
850,29,5
850,31,7
850,88,2
850,247,1
66714,33,2
66714,107,1
66714,247,5
66715,33,1
66715,7,1
66715,37,10
856,29,1
856,133,1
856,33,2
856,117,36
857,101,15
857,127,1
859,33,4
859,222,1
859,109,55
861,365,6
861,92,12
861,37,1
861,210,1
861,143,3
861,229,6
864,29,1
864,31,14
864,114,1
865,29,2
865,320,1064
865,33,1
868,88,2
868,59,99
868,488,1
868,97,449
871,84,4
871,115,1
871,33,1
871,91,4
871,141,6
872,38,4
872,100,4
873,26,4
873,320,1
873,117,9
873,40,283
873,53,175
873,141,3
873,248,10
873,204,2
875,247,1
875,141,14
875,68,20
876,81,24
876,29,2
876,216,1
876,369,3
876,829,118
878,160,1
878,57,2
878,33,256
878,71,28
878,109,32
878,101,7
878,177,1
878,127,71
878,144,1
881,31,46
881,33,1
881,122,3
886,73,1
886,33,2
886,40,1
886,53,16
888,36,5
888,7,5
888,38,2
889,115,1
889,368,1
889,248,20
889,169,135
889,17,620
893,36,2
893,222,1
893,68,7
899,84,1
899,88,1
899,167,49
899,247,1
901,365,8
901,128,8
901,439,1
901,133,4
901,160,9
901,115,5
901,37,13
901,59,5
901,107,17
901,142,1
901,248,10
901,72,1
901,42,2
901,218,1
901,149,7
913,320,2
913,548,1
913,368,1
913,143,4
913,60,92
913,130,1
917,467,2
917,797,20
917,813,2
919,94,11
920,33,1
920,109,13
920,143,1
921,160,3
921,37,3
921,247,1
921,227,3
924,81,28
924,247,1
925,160,1
925,107,6
925,293,1
66716,247,13
926,36,10
931,216,20
932,29,3
932,61,7
932,368,11
932,33,5
932,36,141
932,107,2
38881,365,4
38881,216,3
38881,248,3
935,29,33
935,31,66
935,160,1
936,29,13
936,61,3
936,31,6
936,88,1
936,247,10
936,102,1
936,67,1
939,320,12
941,133,85
66717,247,10
66718,31,1
66718,249,24
66718,7,12
66718,40,4
949,122,10
66719,33,13
953,33,3
953,107,4
953,215,3
953,127,22
965,33,2
965,35,6
965,107,1
966,33,1
966,59,16
38882,29,33
38882,33,24
38882,35,7
38882,36,28
38882,222,1
38882,7,122
38882,247,2
38882,40,50
38882,141,2
38882,100,2
38882,218,5
38882,346,44
38882,534,1
967,33,20
38883,29,1
38883,33,14
38883,109,1
38883,141,2
969,33,10
969,109,1
66720,33,9
66721,248,10
971,133,8
971,115,3
971,167,273
971,242,5
976,230,102
976,276,10
976,33,1
976,109,1
66722,33,21
978,320,9
978,167,1
979,247,78
979,210,132
66723,29,20
66723,31,113
66723,106,11
66723,320,9
66723,33,1
66723,222,1
66723,7,3
66723,40,2
66723,141,8
983,86,1
983,33,13
983,88,101
983,109,67
983,52,2
66724,33,15
66724,71,1
66725,38,20
66725,875,4
988,29,19
988,33,12
988,107,1
988,71,1
38888,33,17
38889,53,324
38889,75,17
38890,33,8
38890,74,1
38890,71,12
66726,53,4
66726,101,8
998,33,6
998,95,1
998,109,2
66727,365,3
66727,320,1
66727,37,3
66727,108,1
1003,365,72
1003,122,28
1007,479,1
1007,248,3
1007,204,5
66728,133,28
1010,133,1
1010,115,6
1010,162,11
1010,89,3
1011,35,6
1011,37,2
1011,141,1
1011,588,9
1012,26,1
1012,141,9
1012,75,2
66729,29,2
66729,33,32
38892,31,11
66730,320,1
66730,248,7
1019,61,1
1019,286,16
1019,104,14
1025,26,21
1025,29,1
1025,40,25
1025,53,47
1028,29,45
1028,216,18
1028,31,5
1028,84,3
1028,160,1
1028,115,1
1028,7,1
1028,175,1
1028,94,6
1028,40,4
1028,248,1
1028,42,1
1030,29,4
1030,31,18
1030,160,17
1030,33,505
1030,35,3
1030,108,1
1030,109,75
1031,33,118
1031,35,1
1031,162,324
1031,222,58
1031,175,17
1031,117,2
1031,71,6
1031,109,418
1031,68,1
1031,448,3
1032,230,25
1032,216,26
1032,107,1
1032,204,2
1033,365,1
1033,165,5
1033,320,57
1033,33,12
1033,247,1
1033,204,6
66731,33,9
66731,109,1
1037,36,1
1037,37,2
1037,40,9
66732,29,2
66732,31,12
66732,40,3
66733,141,8
1044,30,3
1044,33,1
1044,71,2
1044,109,1
1044,60,1
1045,29,1
1045,133,4
1045,115,10
1045,88,3
1045,36,1
1045,256,3
1045,143,1
1045,100,2
1045,52,7
1045,102,30
1049,365,2
1049,165,319
1049,133,3
1049,116,1
1049,247,3
1049,210,5
1049,400,34
1049,229,29
1050,33,2
1050,109,122
1053,42,1
1053,798,116
1053,423,34
1053,326,2
1056,116,3
1056,36,4
1056,53,1
1058,29,2
1058,84,1
1058,33,2
1058,35,2
1058,247,47
1058,175,3
1058,488,5
1058,141,1
1058,126,2
1060,33,11
1060,107,3
1060,71,4
1060,141,5
1065,115,3
1065,96,1
1065,508,1
1065,69,4
1068,26,1
1068,53,11
1071,79,30
1071,365,2
1071,216,1
1071,320,1
1071,115,2
1071,37,10
1071,168,13
1071,107,2
1071,97,3
1071,479,6
1071,204,5
1071,67,1
38899,31,12
1075,31,11
66734,31,59
66734,40,1
1081,33,2
1081,175,7
1081,533,1
66735,26,5
66735,247,3
66735,40,3
66735,53,363
66735,141,8
1084,88,2
1084,209,3
1084,242,1
1084,400,3
1089,33,3
1089,89,2
1089,204,4
66736,33,8
1091,81,29
1091,216,1
1091,320,2
1091,88,16
1091,7,3
1091,204,1
1092,133,2
1092,33,1
1092,40,1
1092,109,26
1092,248,2
1092,204,2
1093,488,40
1095,320,3
1095,218,13
1096,216,12
1096,33,4
1096,36,1
1096,247,2
1096,175,22
1096,210,1
1096,109,1
1096,479,1
1096,143,1
1096,204,4
1096,126,5
1096,101,2
1098,247,12
1098,431,1
1101,36,22
1101,38,6
66737,33,3
66737,35,2
66737,346,3
66737,675,2
66737,877,1
66738,33,3
66738,35,3
66738,109,1
66738,346,4
66738,675,1
66738,877,1
66738,712,1
66739,35,5
66739,36,1
66739,109,1
66739,346,4
66739,618,1
66739,877,1
66739,299,5
66739,875,1
66740,33,3
66740,35,3
66740,346,6
66741,29,1
66741,35,6
66741,109,1
66741,346,6
66741,877,1
66741,299,4
66741,702,1
66741,875,1
66741,883,1
1103,57,1
1103,33,29
1103,35,5
1103,117,2
1103,242,267
1103,68,20
1107,88,62
1107,167,38
1107,175,2
1107,724,1
1107,214,13
1107,364,1
66742,33,10
66742,175,1
1113,29,5
1113,553,2
1113,53,16
1116,88,28
1116,222,3
1119,216,28
1119,31,2
1119,114,1
1119,84,4
1119,160,1
1119,115,1
1119,368,4
1119,535,2
1119,116,1
1119,88,1
1119,222,4
1119,330,3
1119,7,6
1119,37,10
1119,247,1
1119,38,2
1119,40,1
1119,256,1
1119,204,1
1119,139,1
1119,955,5
1119,685,12
1119,258,1
1119,702,1
1119,875,1
1120,35,4
1120,7,27
1120,40,2
1122,490,7
1122,115,2
1122,500,17
1122,344,1
1123,128,1
1123,31,6
1123,160,17
1123,33,363
1123,107,5
1123,71,4
1123,109,269
1128,26,4
1128,29,83
1128,31,133
1128,33,3
1128,35,7
1128,37,3
1128,74,1
1128,209,2
1128,508,6
1128,176,2
66743,31,8
66744,36,29
66744,248,1
66745,31,8
1132,247,62
1132,248,15
1132,204,67
1132,373,5
1132,875,3
66746,26,1
66746,29,4
66746,31,1
66746,33,2
1140,31,8
1142,29,2
1142,31,35
1143,116,114
1143,127,34
1143,55,4
66747,141,44
1146,33,11
1146,210,5
1146,109,14
1146,143,1
1148,71,18
66748,33,22
66748,175,1
66748,109,5
66749,33,1
66749,87,1
66749,36,1
66749,58,2
66749,236,2
66749,141,5
66750,61,4
66750,107,9
66750,141,1
66751,141,2
66751,204,18
66752,175,6
66752,204,2
66753,33,7
66753,109,17
1156,160,7
1156,33,2
1157,81,6
1157,133,2
1157,36,5
1159,33,1
1159,162,2
1159,222,2
1159,117,27
1159,143,5
1162,33,4
1162,71,9
1162,109,3
1162,60,1
1162,54,1
38910,33,81
38910,107,2
66754,365,1
66754,33,1
66754,107,5
66754,247,9
66754,248,1
66754,205,1
66754,102,7
1168,29,1
1168,31,26
1168,160,14
1168,33,12
1168,222,4
1168,71,2
1169,365,4
1169,216,6
1169,107,2
38911,33,13
38911,7,1
38911,109,6
66755,368,2
66755,88,2
66755,168,2
66755,247,19
66755,479,4
66755,346,12
1172,7,38
1172,40,1
1172,53,50
1173,33,2
1173,88,4
1173,104,14
1181,29,210
1181,31,206
1184,33,10
1184,37,1
1184,109,1
1185,109,8
1191,29,4
1191,31,36
1191,33,3
1191,141,4
1194,33,2
1194,36,1
1194,59,5
1194,107,2
1197,88,63
1197,256,1
1197,242,14
1197,141,1
1197,101,2
1197,448,1
1199,160,1
1199,107,1
1199,175,2
1199,71,5
1199,109,8
66756,33,10
66756,109,1
1206,320,48
66757,320,15
1212,488,16
66758,40,1
66758,248,1
66758,204,5
66758,218,2
66759,115,2
66759,33,4
66759,141,13
66759,102,1
1215,64,2
1215,247,112
1215,400,14
38914,33,21
38914,175,5
38914,109,5
38918,31,32
1226,365,2
1226,320,1
1226,368,2
1226,33,2
1226,59,2
1226,247,3
1227,133,7
1227,160,2
1227,88,1
1227,36,23
1227,346,11
1233,75,68
1237,275,1
1237,555,33
1237,138,4
1242,82,1
1242,246,3
1242,37,27
1242,59,12
1242,94,7
1242,508,22
1242,229,4
1243,117,1
1243,53,10
1244,40,1
1244,53,20
38922,33,17
1245,368,1
1245,33,18
1245,36,1
1246,35,1
1246,36,2
1246,40,3
1246,143,1
1246,378,1
1246,299,1
66760,115,1
66760,33,48
1249,222,1
1249,256,48
1250,216,2
1250,115,17
1250,304,1
1250,89,2
1250,37,4
1250,23,1
38923,33,15
38923,35,21
38923,109,4
1251,84,19
1251,247,2
1251,204,6
66761,33,33
66761,107,1
66761,175,1
66761,71,6
66761,108,1
66761,109,2
1253,33,7
1253,107,1
1253,109,2
38924,38,45
1255,33,40
1255,71,12
1255,109,30
1258,29,11
1258,84,33
1258,184,152
1258,160,1
1258,323,9
1258,368,1
1258,225,17
1258,33,2
1258,35,1
1258,90,76
1258,40,2
1258,210,1
1258,109,4
1258,126,4
1258,68,2
66762,33,9
66762,175,7
66762,40,1
66762,109,1
66763,33,11
66763,107,3
66763,71,2
66764,36,20
66764,40,315
1260,369,20
38926,114,1
38926,106,5
38926,38,15
1266,320,20
1266,115,1
1266,368,1
1266,222,1
1266,37,1
1266,488,7
1267,109,23
1269,162,1
1269,222,5
1269,117,3
1269,256,15
1269,479,1
1269,126,1
1272,81,42
1272,107,2
1272,272,5
1272,143,1
1272,126,3
1273,29,195
1273,31,10
1273,114,2
1273,57,1
1273,33,28
1273,35,1
1273,222,8
1273,107,8
1273,175,6
1273,68,1
66765,133,13
1276,33,3
1276,37,2
1276,38,1
1276,109,1
1276,248,1
66766,59,2
66766,247,17
66766,117,1
66766,204,1
1278,29,5
1278,216,38
1278,36,9
1278,37,4
1278,59,3
1278,247,1
1278,38,9
1278,488,2
1278,235,6
1278,272,1
1278,100,6
66767,33,3
66767,35,1
66767,109,1
66767,346,1
66767,189,1
66767,45,1
66767,875,1
66768,33,2
66768,35,3
66768,346,3
66769,143,8
66770,29,3
66770,216,9
66770,36,4
1279,36,48
1280,472,3
1280,169,26
1280,361,4
1283,122,6
1283,256,1
1283,109,1
1283,204,17
1285,216,6
1285,36,2
1291,29,1
1291,114,6
1291,160,14
1291,33,3
1291,59,12
1291,71,2
66771,87,3
66771,89,3
66771,222,1
66771,37,2
66771,97,3
66771,42,1
66772,33,29
66772,175,11
66772,71,5
66772,109,3
1301,35,1
1301,162,2
1301,175,5
1301,53,12
66773,320,15
66774,157,8
1308,248,127
1309,53,23
1314,49,2
1314,33,1
1314,87,3
1314,53,2
66775,33,7
66775,204,15
1315,29,2
1315,107,3
1315,247,22
1315,141,2
66776,33,406
66776,175,21
66776,71,6
66776,109,126
1320,29,3
1320,368,1
1320,33,3
1320,37,7
1320,94,3
1320,508,7
1321,33,231
1321,35,2
1321,40,33
1321,108,1
1321,109,41
1321,67,1
1322,33,10
1322,175,28
1323,35,2
1323,36,1
1323,222,1
1323,37,2
1323,74,15
1323,53,27
1324,141,8
1325,75,73
66777,216,5
66777,249,4
66777,141,1
1328,165,6
1328,28,2
1328,33,74
1328,107,1
1328,247,2
1328,109,15
1328,286,2
1328,65,3
1328,248,11
1328,204,379
1328,400,7
1328,149,25
1329,86,15
1329,36,1
1329,89,4
1329,234,1
1329,38,1
1329,208,2
1329,235,1
1329,97,6
1331,35,1
1331,175,112
66778,33,2
66778,35,3
66778,109,1
66778,346,4
66778,299,4
66778,875,1
1333,29,9
1335,431,36
1336,33,26
1336,107,18
1336,71,4
1337,33,8
1337,109,3
1338,175,16
1338,141,1
1339,542,6
1339,572,10
1340,831,1107
1340,243,10
1340,421,3
38934,31,14
1351,29,38
1351,31,1
1351,7,1
66779,33,10
66779,35,1
1357,368,1
1357,33,14
1357,109,1
1359,31,77
1359,33,71
1359,141,8
1361,59,11
1362,149,11
66780,84,14
66780,141,12
66780,248,2
1363,29,53
1363,31,260
1363,40,112
66781,368,2
66781,246,1
66781,107,9
66781,247,2
66781,204,4
66781,126,1
66781,102,1
66782,31,64
66783,365,1
66783,33,29
66783,247,14
66783,141,10
66783,104,1
66783,186,1
1366,116,1
1366,33,24
1366,107,1
1366,175,85
1370,204,6
1370,126,4
1371,84,3
1371,116,1
1371,33,4
1371,36,2
1371,37,20
1371,107,1
1371,109,5
66784,37,7
66784,38,5
1381,216,1
1381,248,65
1382,143,127
1382,248,10
66785,585,16
1387,29,19
1387,31,76
1387,122,15
1387,36,12
66786,29,2
66786,31,1
66786,7,11
66786,40,12
66787,33,12
66787,175,1
66787,71,1
1390,117,32
66788,31,8
66789,141,2
66789,143,7
1392,33,1
1392,36,4
1392,109,3
1393,73,3
1393,222,3
1393,117,1
1393,108,1
1393,102,8
66790,216,1
66790,33,6
66790,488,1
66790,141,4
1399,33,15
1399,222,8
66791,230,2
66791,368,2
66791,38,1
66791,53,4
66791,141,1
66792,33,7
66792,107,5
38941,29,1
38941,31,8
38941,36,1
38941,222,4
38941,40,12
38943,115,2
38943,33,35
38943,488,1
38943,71,1
38943,109,1
38943,67,1
1407,259,1
1407,346,35
1409,61,21
1409,114,1
1409,160,77
1409,135,10
1409,107,4
1409,210,1
1409,141,10
66793,33,4
66793,71,8
66794,89,8
66795,33,50
66795,107,1
66795,109,5
38946,33,60
38946,35,37
38946,107,1
38946,109,2
66796,33,1
66796,92,1
66796,107,5
66796,508,1
1416,115,1
1416,33,3
1416,36,1
1416,71,11
1416,109,4
1424,33,40
1429,81,29
1429,222,3
1429,107,13
1429,175,1
1429,41,6
1431,256,283
1434,33,1
1434,222,28
1434,117,10
1434,68,1
66797,33,5
66797,107,5
66797,109,1
66798,230,2
66798,133,1
66798,247,3
66798,117,1
66798,141,11
66799,33,23
1443,320,73
1443,69,7
66800,33,2
66800,126,14
66801,36,7
66801,141,4
66802,29,1
66802,31,1
66802,88,1
66802,168,3
66802,107,19
66802,247,23
1448,488,57
1452,218,18
1460,230,9
1460,31,3
1460,115,1
1460,53,9
1460,582,6
1460,585,32
1463,205,38
1464,216,1
1464,36,13
1464,109,4
1468,448,25
1469,31,2
1469,33,5
1469,35,1
1469,36,4
1469,50,2
1469,109,7
1469,67,2
1472,321,32
1473,277,379
1473,33,1
1473,41,4
1474,60,353
66803,33,15
66803,109,1
1479,29,1
1479,160,1
1479,368,4
1479,33,2
66804,31,27
1481,276,19
1481,368,1
1481,89,4
1481,272,7
1481,109,1
1481,479,17
1481,42,15
1481,101,3
66805,33,5
66805,248,3
66805,634,2
1487,36,2
1487,524,3
1487,300,1
1487,875,3
1487,778,15
1488,33,7
1488,107,1
1488,175,4
1488,117,4
1488,71,5
1488,256,2
1488,109,3
1488,204,3
1488,126,72
1491,84,63
66806,33,5
66806,175,17
66806,109,6
66807,33,2
66807,59,6
66807,247,5
66807,130,3
1496,117,1
1496,53,6
1496,220,1
66808,33,21
66808,71,2
1500,106,5
1500,115,3
1500,33,60
1500,88,3
1500,107,6
1500,247,2
1500,40,1
1501,611,196
1503,169,49
1503,17,1134
1503,423,1
1508,160,1
1508,33,26
1508,35,1
1508,109,75
1508,102,1
66809,29,2
66809,31,7
66809,59,3
1522,160,1
1522,33,106
1522,222,1
1522,175,1
1522,71,11
1522,109,27
1523,901,164
1523,362,2
1523,422,6
1523,120,1
1525,35,12
1525,74,2
1527,36,20
66810,31,42
66810,135,2
66810,59,2
66810,141,5
66810,316,2
1534,273,3
1534,38,8
1535,29,2
1535,162,1
1535,222,10
1535,247,4
1535,117,1
1535,109,5
66811,141,2
66811,204,10
1536,115,2
1536,204,2
1536,220,1
1536,102,2
1536,77,1
1537,33,3
1537,126,9
66812,36,62
66813,365,1
66813,87,1
66813,247,5
66813,241,4
1539,247,3
1539,141,5
66814,33,16
66814,109,1
1543,107,3
1543,286,17
1545,247,18
1546,117,4
1546,102,3
1546,448,1
1548,368,3
1548,488,4
1548,169,1
1548,229,1
1550,52,18
1554,529,1
1554,368,4
1554,122,36
1554,36,15
1554,89,20
1554,167,1
1554,488,1
1560,35,85
1560,189,25
38959,33,1
38959,141,12
1570,33,9
66815,115,4
66815,36,4
38962,160,1
38962,36,2
38962,247,22
38962,204,17
66816,320,9
66816,35,9
66816,242,1
66817,256,13
66817,204,1
66818,160,1
66818,33,13
66818,107,1
66818,40,21
1572,36,2
1572,37,58
1572,288,53
1572,229,2
1576,79,1
1576,365,1
1576,133,1
1576,478,22
1576,107,1
1576,117,9
1576,479,6
1576,141,2
1576,431,12
1576,149,6
66819,29,56
66819,33,1
66820,150,1
66820,115,3
66820,33,3
66820,222,1
66820,175,12
66820,117,2
66820,71,1
66820,210,3
66820,53,4
66820,204,49
66821,33,24
66822,33,27
66822,508,1
66823,276,16
1583,26,2
1583,33,1
1583,53,4
1583,109,5
66824,222,14
1587,117,48
1591,230,1
1591,84,16
1591,218,1
1593,578,21
1594,26,2
1594,29,4
1594,33,74
1594,35,4
1594,36,7
1594,7,1
1594,40,2
1594,109,76
1596,858,16
66825,33,5
66825,141,10
66825,248,1
1601,61,7
1601,31,10
1602,133,111
1602,33,1
1602,35,8
1602,256,9
66826,141,67
66826,204,5
66826,431,1
66827,33,63
66827,107,7
66827,71,7
66827,109,8
66827,141,3
1608,115,8
1608,117,8
1608,204,1
1608,102,3
66828,36,10
1615,35,1
1615,53,10
1620,160,1
1620,33,14
1620,71,5
1620,109,13
1621,114,1
1621,276,35
1623,31,1
1623,33,2
1623,36,10
1623,40,1
1627,365,3
1627,29,1
1627,133,1
1627,115,4
1627,33,1
1627,162,3
1627,222,57
1627,117,2
1627,210,2
1627,256,5
1627,109,1
1627,67,6
1627,68,1
66829,122,24
1629,133,36
1630,35,1
1630,222,5
1630,7,1
1630,37,1
66830,33,13
66830,107,1
66830,109,1
1636,88,33
1636,122,3
1636,89,4
1636,247,12
1636,210,2
1636,141,1
1636,126,14
1636,104,1
66831,36,11
66832,36,41
1641,162,1
1641,117,25
1641,242,14
1641,821,1
1644,26,2
1644,33,38
1644,36,99
1644,222,2
1644,175,1
1644,40,1
1646,216,26
1647,442,54
1647,100,139
1650,576,12
1652,165,8
1652,184,2
1652,210,28
1652,479,50
1652,498,16
1653,320,3
1653,36,2
1653,204,3
66833,35,1
66833,36,9
1662,222,2
1662,488,9
1662,378,1
1662,152,6
1662,299,18
1665,33,1
1665,36,108
1665,222,2
1665,37,5
1665,68,19
1666,26,2
1666,73,4
1666,122,1
1666,470,1
1666,53,4
1670,91,8
1673,368,1
1673,33,2
1673,222,5
1676,31,35
1676,33,18
1676,90,1
1676,107,21
1676,117,27
1676,256,2
1676,242,1
1676,204,5
1676,448,6
1677,218,25
1678,207,23
1678,46,2
1679,192,33
1679,109,11
1679,17,2
1682,28,7
1682,351,69
1684,523,2
1684,160,1
1684,493,1
1684,613,1
1684,648,1
1684,678,1
1684,729,1
1684,46,4
1685,26,2
1685,73,5
1685,53,1
1686,134,17
1686,99,7
1687,245,9
1687,359,324
1687,591,50
1688,83,1
1688,6,204
1688,137,2
1688,16,16
1689,36,16
1690,483,53
1695,262,2
1695,591,6
1696,169,1
1696,44,23
1697,365,2
1697,29,2
1697,33,14
1697,162,2
1697,222,513
1697,210,24
1697,109,35
1697,204,3
1697,68,17
1697,75,5
