user,room,weight
83807,1227,8
32580,887,19
41909,670,12
22870,655,21
57467,1174,38
95194,1101,29
61883,1120,23
107652,1301,33
101904,1138,16
61548,1511,23
90891,1101,31
57312,1177,46
33752,737,11
27493,665,26
27775,703,341
26102,703,9
62430,1258,2
62430,1320,1182
19858,669,24
90005,1491,8
38300,1251,6
38300,670,3
23472,819,11
41792,642,12
91159,1101,36
67085,1138,36
30412,703,14
67806,1140,8
68438,1151,24
36509,663,47
67084,1283,25
67084,1227,45
67084,1203,2
79277,1402,11
31310,670,9
51798,725,9
27990,985,132
19789,675,116
2006,373,656
62498,1321,188
107379,1203,8
53824,761,15
53824,1219,58
96426,1190,11
53027,766,39
34886,770,40
80874,1335,8
101772,1138,20
85097,1125,5
85097,1150,7
25687,703,120
99819,1167,13
78977,1101,216
6886,305,14
24509,1101,81
24509,703,11
26047,1101,367
26047,703,19
55442,682,12
24447,670,52
108597,1227,8
25678,703,84
82646,1200,6
82646,1126,13
55357,648,59
8660,352,53
3360,359,42
91969,1101,12
64213,1138,20
67886,1101,32
49810,831,36
78571,1101,12
72700,1172,129
26116,924,14
92569,1101,16
6853,305,9
45744,663,8
25455,1101,320
25455,703,260
102142,1101,19
54233,1173,48
54233,642,1
98333,1177,8
21154,721,39
20555,703,96
53755,642,27
58164,1101,76
45482,670,48
33049,659,8
70685,1151,9
10157,427,4
10157,1385,4
16919,305,8
92391,1120,21
96269,1238,38
28630,670,8
20847,636,89
83897,1101,69
20254,647,9
57721,1173,16
11574,351,5
11574,670,3
95528,1273,15
34489,842,27
36473,665,2
36473,1203,20
57523,1117,23
1781,305,391
21907,709,524
103555,1182,10
64449,1138,26
10616,416,9
56186,730,1
56186,1319,22
80393,1677,16
474,77,73
55973,642,10
102329,1101,11
44241,670,24
29585,642,18
94820,1101,29
88767,1190,6
88767,1138,8
41637,642,36
29136,670,15
59540,1101,24
89847,1138,8
67029,1227,24
42321,703,12
3138,693,1
3138,420,24
72485,1101,11
105796,1138,12
94019,1101,30
32473,669,15
88776,1138,11
80579,1138,20
49063,636,20
11474,305,12
69951,1138,36
72139,1227,9
96862,1101,21
99402,1408,71
101853,1138,35
33235,670,37
94125,1177,11
34412,642,16
17963,669,16
36408,647,19
52179,642,13
75266,1151,10
74714,1318,63
59956,1217,13
77537,1104,17
43835,939,32
77814,1609,28
42817,642,10
96337,1200,43
64398,1138,11
62626,1117,1
62626,1299,38
52383,748,8
83384,1138,34
75553,1101,44
83110,1101,15
69632,1101,524
80109,1383,16
36999,819,11
75439,1227,14
82437,1419,22
53183,669,11
58490,1101,56
48471,703,38
3434,427,20
999,264,15
106078,1138,19
77240,1301,33
32140,669,11
23290,670,16
82490,1101,12
10598,351,8
10598,670,2
74319,1227,11
53931,792,8
52038,642,8
87702,1138,8
47093,703,84
97759,1125,8
97759,1150,4
91154,1101,24
39326,711,21
39326,1210,19
39326,1408,8
46511,669,13
74630,1456,89
19730,670,290
48130,1101,36
48130,703,8
4220,337,10
86639,1247,79
102330,1150,13
87621,1138,8
67669,1227,14
38557,750,109
45618,670,116
27791,703,51
30450,864,11
30959,1101,9
30959,703,5
57830,1135,232
72979,1401,70
73347,1227,9
88333,1247,72
8414,382,56
102792,1373,84
13212,351,1
13212,670,8
70233,1101,12
38932,703,11
69858,1227,14
76668,1138,336
57797,1356,703
66772,1138,19
90060,1138,444
13773,351,17
13773,670,52
993,261,7
993,356,9
80878,1438,32
79741,1232,35
25501,670,12
83832,1101,47
19400,665,9
90628,1101,29
90564,1101,80
84151,1151,8
35826,669,19
106748,1138,28
35186,663,9
61004,1177,13
104740,1101,63
20459,647,9
12920,351,5
12920,670,3
47809,703,34
5287,305,26
7008,382,35
59563,1138,52
22483,703,12
89032,1138,23
76059,1101,8
16590,305,49
82499,1227,16
32709,669,72
102769,1150,10
71293,1138,22
24161,669,8
24161,670,7
56853,1247,22
19412,859,42
101803,1138,37
12146,305,12
35507,1138,30
35507,663,2
48936,703,38
88230,1138,11
28653,663,91
34614,670,18
37460,744,56
48358,703,10
56723,1101,314
27262,769,12
75874,1227,9
45542,655,3
45542,1120,5
67221,1227,16
23517,689,48
71972,1227,15
23105,697,68
91476,1227,9
16470,351,21
86489,1217,38
98640,1236,18
56358,1150,112
3452,433,84
20579,703,95
69653,1172,112
70432,1101,36
97040,1101,30
87620,1138,20
53782,663,9
69055,1138,24
45530,737,16
73179,1101,47
98916,1250,12
83668,1106,8
42382,642,40
22329,642,28
106725,1138,9
62423,1347,58
81640,1471,394
81825,1283,19
81825,1227,11
62786,1138,12
81618,1101,8
31898,670,21
7051,351,43
20666,703,22
69578,1101,80
101639,1101,8
15215,351,2
15215,670,42
34066,762,184
72501,1101,46
70708,1147,9
40220,636,16
89428,1150,8
64771,1138,14
71720,1125,23
13560,443,26
35286,703,8
89557,1138,5
89557,1120,3
51098,1056,3
51098,1083,11
52753,636,32
52753,1151,23
68267,1227,44
70070,1101,110
18714,670,27
47043,868,3
47043,1191,133
62811,1151,8
86318,1196,14
22091,703,14
96281,1138,28
97776,1203,30
76843,1138,45
79294,1125,13
58530,1125,3
58530,1150,416
23366,737,10
59917,1101,15
13316,1333,14
13316,390,6
13316,806,12
10664,373,20
35433,663,85
83490,1227,18
83589,1101,23
66336,1138,8
80578,1435,14
48398,703,21
55756,642,31
72561,1256,10
72561,1296,10
82018,1101,8
70526,1105,19
40875,993,20
71593,1138,12
53646,642,27
46641,753,121
89934,1227,8
36270,852,32
38679,669,11
42701,670,34
64095,1138,16
59085,1138,4
59085,1104,12
92148,1101,31
80416,1120,33
74662,1104,23
92527,1101,189
71510,1318,161
75667,1138,46
22396,670,32
62588,1533,15
22384,887,28
10445,392,14
10445,1194,4
67226,1151,116
71543,1138,18
63114,1547,12
72877,1101,440
20482,648,4
20482,670,8
52551,1271,12
52551,1314,5
52551,980,2
34619,676,10
34619,682,6
22475,739,8
105180,1445,16
17610,674,52
108362,1121,32
95833,1138,8
62476,1120,8
43892,833,28
42837,703,15
48363,1101,10
48363,703,6
23834,701,57
34839,663,11
4082,356,1
4082,732,37
4082,433,16
4082,741,27
4082,478,11
4082,1346,13
18338,670,12
56188,1096,10
36992,642,8
1242,305,58
98892,1227,12
33063,719,27
40196,663,36
64261,1138,27
62998,1428,50
102803,1138,8
46645,642,29
26038,761,44
67624,1203,6
67624,1573,6
54405,1251,1
54405,636,13
63747,1138,22
77780,1125,7
77780,1150,5
97238,1138,48
84263,1255,18
12110,351,11
2199,305,24
62527,1258,287
94393,1397,98
13345,305,28
13345,1356,1
13345,1192,35
65560,1138,9
67842,1227,12
23090,762,725
73594,1104,101
3891,351,9
3891,670,25
44371,663,16
68146,1101,22
69964,1101,12
79436,1316,65
5197,305,32
31288,670,20
84527,1101,24
90170,1161,8
26159,703,8
513,1252,7
513,1174,8
513,762,9
513,675,5
513,1304,29
513,1237,2
513,711,4
513,346,38
513,1331,3
513,1350,2
513,730,65
513,748,157
513,1172,19
513,1245,10
513,357,12
513,676,6
513,686,16
513,1319,14
513,668,9
513,1127,3
513,766,6
513,1236,3
513,682,6
513,761,5
513,721,21
513,1210,17
513,754,10
513,1153,7
513,203,2
513,1219,3
513,481,2
513,710,9
513,744,8
513,1041,1
104912,1149,8
76960,1329,191
71599,1101,323
20838,636,12
36120,663,9
76937,1125,9
76937,1150,4
74408,1401,66
33424,653,10
54963,703,10
69132,1101,73
87102,1227,8
53143,663,26
26304,664,54
105296,1138,16
16848,510,4
16848,1010,5
56033,748,19
78994,1101,74
26555,675,39
25650,703,28
20449,669,34
103379,1200,24
84607,1101,37
72222,1350,90
98902,1200,10
48432,1101,7
48432,703,1
67885,1138,15
97349,1173,33
92559,1101,16
7684,305,12
27124,703,41
3675,458,97
12737,762,37
12737,481,66
6480,352,44
20617,703,30
49732,642,8
9622,305,18
94753,1101,182
62371,1120,10
41425,1101,11
41425,703,12
9469,305,19
25179,758,14
81691,1101,23
19979,703,62
79242,1200,1
79242,1177,6
79242,1126,10
108210,1678,10
95408,1304,15
81318,1200,31
68584,1138,12
52542,952,8
9035,351,11
89751,1101,15
105621,1227,21
62861,1301,27
71263,1138,9
78876,1413,374
20550,703,41
2160,305,20
22893,951,482
95548,1156,8
100316,1138,42
84728,1227,15
24325,670,8
1452,305,16
83077,1101,8
53454,723,8
29281,670,96
90700,1151,11
105382,1127,18
57012,1301,36
98506,1281,14
17279,385,6
17279,1382,2
90832,1101,9
14599,305,8
49445,703,12
17520,305,16
22283,776,124
92623,1101,21
102805,1371,12
90803,1101,148
20489,703,161
103690,1138,11
90692,1101,32
99914,1275,8
57248,1233,20
25363,801,12
106189,1227,16
24432,1050,1
24432,980,41
95689,1151,24
63000,1120,21
59395,1101,28
32696,937,48
10278,373,119
32313,648,12
92674,1101,9
98181,1203,76
49287,886,9
97872,1271,16
40478,670,8
33116,921,16
24351,989,21
73671,1301,3
73671,1285,9
89427,1138,13
67552,1227,246
33048,642,26
18427,772,12
31048,703,57
94496,1101,26
83241,1148,3
83241,1314,90
83241,1288,99
102270,1200,14
10544,373,3
10544,1203,5
28222,670,9
33233,1165,1717
33233,723,3
27107,703,50
38276,663,8
31544,784,5
31544,802,358
31544,704,1
11954,351,8
11954,670,9
2956,352,38
91262,1125,11
91262,1150,3
71836,1307,87
98480,1138,16
28686,703,27
34688,706,25
34688,1413,300
8873,352,14
33374,748,23
46051,762,9
46051,748,7
17153,833,6
17153,1395,3
17153,412,2
81660,1227,8
106943,1200,17
91878,1101,40
55536,792,35
56196,703,48
18717,670,25
101792,1138,8
15366,405,8
15366,1135,10
104968,1138,24
23006,663,41
58868,1140,25
66576,1349,8
87661,1138,35
68203,1138,62
89769,1117,12
4348,346,82
49988,923,25
26489,663,8
31823,701,10
58983,1133,8
3389,366,9
59728,1117,58
36033,642,48
75923,1101,12
104092,1138,17
66537,1138,16
45708,665,12
100480,1138,108
35423,648,4
35423,1126,1
35423,670,4
60420,1409,44
60420,1322,1
98329,1120,66
3967,473,13
84682,1104,74
79507,1104,25
59145,1258,19
59145,1149,14
26595,1101,23
26595,703,19
57896,1239,55
24283,787,2
24283,670,10
11310,305,16
67377,1138,9
66933,1138,20
78139,1104,14
102386,1120,40
71010,1138,35
19505,703,10
78727,1101,43
27505,703,13
11155,362,12
13228,359,25
41151,670,15
39797,881,8
107720,1190,1
107720,1178,7
107239,1126,40
11796,305,31
94364,1227,12
55668,748,58
46598,693,8
9068,478,12
79860,1165,36
17724,703,124
40715,690,18
40715,1117,11
8016,343,11
65259,1435,83
28102,642,36
14293,305,16
54642,927,12
100259,1304,8
9736,367,8
83155,1389,14
34144,1200,5
34144,701,7
14382,358,22
97031,1101,51
2341,665,4
2341,373,8
92256,1101,92
65039,1138,8
75292,1163,48
3095,359,20
96740,1101,54
89897,1151,20
3268,305,71
4544,346,27
55028,711,60
20663,793,22
22259,749,24
58237,1378,65
60006,1182,73
57927,1227,16
32467,732,236
82710,1190,12
75668,1227,22
39035,1008,9
39035,773,1
90317,1227,61
90317,1203,2
38908,647,9
38599,744,28
35151,670,23
98545,1217,8
49067,1182,33
49067,1034,3
56325,1144,76
46393,642,17
55277,720,27
86091,1227,70
50834,642,20
15692,305,10
73088,1269,16
48073,703,43
37640,642,23
17071,748,161
17071,469,1
67439,1252,44
13802,305,19
13802,351,10
6507,362,36
64541,1138,34
80597,1138,56
94369,1150,46
36563,670,8
67341,1331,336
7214,354,74
10913,1150,62
10913,373,6
91702,1146,10
68836,1101,34
74265,1167,78
12389,359,8
69396,1101,163
44501,828,8
75954,1150,14
32218,689,5
32218,744,1
32218,1041,10
90413,1138,19
29625,1101,92
29625,703,27
5984,305,18
17140,624,15
104484,1161,8
38388,642,44
100875,1101,9
9323,305,18
75957,1101,228
98599,1120,23
93388,1101,14
88095,1190,8
7106,346,11
76582,1120,8
26740,718,27
74374,1178,14
15916,305,8
98213,1190,2
98213,1138,6
98213,1178,3
108273,1125,23
83863,1101,13
38645,833,60
25840,670,8
61575,1101,334
12503,450,92
104511,1291,12
20894,670,8
74617,1319,147
107589,1101,8
47633,730,124
44509,1286,20
44509,861,10
108915,1227,28
16262,373,3
16262,1203,5
31549,665,12
54590,670,42
85406,1233,9
460,784,2
460,355,132
460,77,2
460,736,234
39154,820,50
61970,1236,144
83525,1101,34
91101,1227,8
69416,1227,13
55046,670,9
96885,1138,27
78456,1211,34
45044,648,35
79390,1177,20
71187,1133,12
71187,1195,98
74316,1301,16
46790,655,17
51510,663,8
48685,703,8
96551,1101,20
67121,1138,11
48343,1101,21
48343,703,2
6729,342,140
89283,1138,97
73448,1150,11
28189,665,52
51896,750,176
77633,1227,8
40392,1126,4
40392,670,7
100814,1101,39
25900,1192,68
25900,701,2
25900,894,46
25900,1144,1
25900,1231,16
25900,1346,1
31819,699,28
64317,1138,49
48268,1101,15
48268,703,1
5709,305,22
101481,1101,115
19771,703,9
5255,305,78
80842,1138,16
106304,1283,42
23595,703,41
7830,354,43
64098,1138,35
45038,837,9
50276,1217,5
50276,701,7
96989,1101,74
16954,379,44
87862,1138,24
57072,1247,23
52899,670,8
13732,351,16
29419,667,122
29419,723,1
38675,642,120
73815,1101,8
92636,1101,34
12979,1230,20
12979,358,2
6168,305,10
33837,872,15
33837,721,545
32438,884,75
74035,1138,22
6680,1220,16
6680,478,2
36208,703,92
45016,762,39
45016,1172,573
27779,703,81
31118,707,14
33729,868,7
33729,1191,89
20529,1101,10
20529,703,8
60289,1105,16
97026,1335,20
76744,1227,25
46336,744,118
26124,730,247
85513,1104,43
100658,1101,12
92979,1101,22
45318,1233,6
45318,663,2
51038,689,24
67437,1166,46
97295,1138,16
23074,961,8
35447,658,45
72269,1350,48
61434,1182,14
61434,1192,2
67951,1101,8
93953,1101,30
27117,665,8
77241,1227,211
80149,1101,8
49345,670,9
90378,1138,31
103385,1101,23
90171,1227,153
90171,1203,1
101212,1101,14
4176,690,4
4176,305,7
99291,1101,11
34756,665,12
89101,1227,17
24893,670,464
34968,665,12
12051,305,12
44961,695,89
103625,1138,17
28922,688,8
29198,670,236
46693,665,104
96239,1138,30
50432,703,61
23525,1138,23
23525,663,21
39998,718,14
50936,669,24
29077,665,264
61545,1323,44
82658,1101,8
42809,748,54
42809,1319,976
78398,1101,16
1524,343,12
71701,1227,361
71701,1203,3
16110,356,32
70111,1101,9
40593,636,14
40593,1151,8
25338,642,10
90326,1227,51
56812,1101,76
94501,1101,36
28926,636,8
78493,1227,20
31495,665,20
20020,718,36
2002,353,55
21283,748,256
12167,481,29
39390,820,8
78555,1125,8
32112,682,55
84332,1227,120
84332,1203,103
10584,503,36
67155,1227,123
67155,1203,5
95440,1101,37
79485,1217,20
92754,1227,14
21749,748,10
21749,842,10
21749,1232,12
62625,1125,1
62625,1268,42
62625,1298,1
62625,1150,1
32381,665,21
92560,1101,88
58160,1151,22
13466,373,10
55074,669,9
103834,1203,17
78201,1156,116
49026,1101,6
49026,703,2
75514,1227,11
57718,1101,10
47388,642,23
67198,1173,26
5805,352,54
70555,1466,12
19207,689,27
19207,723,99
19207,914,2
91728,1125,3
91728,1150,8
43315,670,8
40687,670,8
66117,1203,12
76013,1101,103
67133,1227,9
99095,1101,188
87864,1138,84
52032,642,24
106784,1138,10
65334,1138,13
64899,1138,10
106639,1138,10
76800,1101,9
89414,1138,37
88447,1138,28
97219,1138,11
63023,1138,228
97603,1138,50
86045,1150,11
81387,1138,12
63447,1138,56
40693,703,8
103113,1138,19
98046,1138,23
66393,1138,140
7963,351,43
67637,1125,10
67637,1167,9
70821,1138,16
53415,650,10
30932,703,12
21472,665,19
56719,1101,54
102841,1283,11
99842,1151,13
27012,655,16
73041,1104,15
102884,1138,9
65725,1138,160
37422,703,16
44616,720,15
7982,351,2
7982,389,21
31451,636,36
68498,1138,24
67638,1138,11
65689,1138,42
18929,663,80
106194,1138,8
106228,1190,16
11369,351,28
50341,636,28
24548,670,12
73649,1138,15
85916,1151,32
77471,1134,60
77471,1504,28
7617,352,101
104391,1256,13
82908,1357,29
84758,1104,9
84748,1151,26
100465,1138,26
40779,670,8
72943,1120,107
85776,1227,16
91795,1138,15
64164,1138,18
100583,1138,12
101818,1138,13
58754,1177,20
49856,663,14
101523,1138,10
40347,670,28
35917,642,18
104711,1138,26
4646,367,3
4646,1117,5
42755,703,51
27785,703,9
74877,1125,12
76950,1227,11
76950,1167,5
103054,1138,89
63138,1138,20
32391,720,10
37512,642,13
90752,1251,13
65397,1138,8
54373,642,15
22466,732,1
22466,741,243
4300,305,38
107922,1227,16
26424,642,66
84075,1101,21
90340,1227,12
76488,1101,61
53049,759,8
56531,1146,1
56531,1227,902
56531,1203,61
95902,1190,12
81605,1227,16
78840,1101,36
65460,1138,100
64028,1138,10
108816,1138,8
87844,1138,8
76695,1138,12
99752,1101,33
90762,1151,13
46220,636,8
64155,1138,83
33693,636,17
33693,1151,3
26797,670,599
19732,703,163
55775,665,8
88003,1138,35
100337,1138,10
48290,703,12
80691,1138,10
84437,1227,8
65743,1138,132
50783,642,13
2659,305,12
66701,1138,77
12238,342,24
93190,1182,9
53874,766,12
69969,1368,732
73035,1101,16
102904,1138,16
967,241,8
10991,352,13
78643,1101,101
45368,1138,19
45368,636,1
66239,1138,26
58818,1101,28
87785,1138,20
94679,1138,13
63029,1138,14
20387,703,1
20387,670,24
80964,1332,9
55287,700,164
71352,1227,11
50266,636,1
50266,1151,7
94152,1150,12
9379,665,4
9379,1225,2
9379,1125,4
9379,1283,3
9379,373,4
9379,1203,2
76722,1283,9
76722,1227,10
76722,1203,9
96068,1138,24
104671,1138,56
77399,1101,14
66761,1258,91
78823,1101,23
78823,1200,1
13734,351,7
13734,648,4
13734,702,1
13734,670,140
34658,665,4
34658,1150,4
55078,669,44
64222,1156,8
88986,1138,37
69985,1227,12
77442,1101,37
73067,1203,8
23094,1138,4
23094,663,12
62104,1469,9
73707,1348,310
50057,756,13
4548,1283,4
4548,1227,40
4548,373,4
4548,1203,8
51868,701,20
6534,456,21
47963,1101,25
47963,703,1
47158,689,32
60513,1395,8
54845,747,47
18853,703,33
34595,670,62
36462,1138,5
36462,663,27
15291,356,76
44808,642,44
60280,1456,32
99017,1354,31
75524,1147,17
93710,1318,27
42145,642,26
52134,636,20
30420,703,37
70899,1101,84
18738,642,62
84238,1227,65
65295,1126,9
37459,663,139
65561,1138,10
42633,730,35
37993,698,3
37993,1165,482
37993,1182,21
57866,1214,11
30645,676,79
30481,707,11
98021,1138,122
93832,1101,16
49423,1101,7
49423,703,4
12337,363,16
73234,1138,60
59876,1227,9
71470,1138,46
30059,723,12
55212,648,32
89981,1138,35
45100,636,8
63045,1138,28
43281,1101,5
43281,703,3
81405,1415,11
46831,1195,4
46831,741,4
7181,305,53
100138,1161,20
91377,1101,13
34655,642,32
40674,642,23
64701,1380,11
71094,1101,10
54429,1138,25
54429,663,1
77659,1203,12
2169,367,15
32853,718,9
98006,1104,29
50863,663,16
88407,1138,12
71125,1138,12
75426,1127,25
104503,1138,8
18595,759,314
41595,670,57
98806,1151,8
6512,1126,21
6512,1130,8
6512,451,15
63986,1138,25
35290,809,13
33287,815,131
43657,744,84
70350,1138,13
86072,1138,16
26631,1101,28
26631,703,8
8500,351,75
8500,670,153
74207,1126,8
42772,636,52
2775,373,16
24656,648,12
83569,1101,18
42080,841,8
36488,774,8
74580,1153,308
20304,720,7
20304,854,2
79234,1236,114
77715,1268,20
22006,676,10
86223,1233,14
94062,1101,8
72389,1350,107
72389,1286,2
108144,1101,12
46408,648,23
29820,778,21
33166,748,452
79832,1316,160
32300,682,40
72481,1126,8
103548,1174,17
107962,1192,11
81094,1178,10
99659,1227,48
16836,305,14
93529,1101,64
76304,1210,95
91332,1151,19
76216,1101,12
59895,1227,12
70482,1516,26
65392,1138,44
47159,748,19
12892,373,19
14593,351,3
14593,648,13
70875,1427,156
17563,412,14
87165,1496,23
74427,1138,11
81027,1391,20
58535,1190,86
79062,1138,23
60430,1203,173
47757,748,8
96923,1138,8
81907,1101,48
56527,1101,56
48991,938,10
48991,1285,8
100068,1101,11
102728,1325,20
96594,1101,137
33133,748,15
20003,670,86
34863,815,216
24452,670,27
61205,1498,78
8849,650,6
8849,407,5
17345,305,18
77669,1318,32
47038,741,40
51472,675,23
51472,1153,8
68984,1101,11
29151,642,52
2423,369,11
49994,676,31
82631,1285,16
104134,1138,11
101504,1268,16
54552,648,9
74791,1338,11
8484,357,68
1076,335,17
80396,1138,8
25632,703,110
39166,719,9
12620,411,16
38405,697,12
11950,665,3
11950,373,7
7573,305,12
55394,663,112
52856,753,5
52856,1177,4
52856,1126,4
52856,1196,3
82168,1227,11
8573,411,59
64943,1138,74
88309,1138,15
90410,1138,75
56710,1101,54
76509,1101,72
99443,1227,12
31009,703,28
103034,1304,100
76431,1101,24
9479,305,10
106904,1151,8
35347,642,29
75542,1227,9
57687,1101,69
97594,1277,15
18367,693,96
68384,1101,213
5009,305,10
52391,663,8
101957,1101,21
25752,703,10
27972,665,185
56105,670,32
95402,1236,93
17383,346,1
17383,730,20
98313,1182,8
20114,1245,8
20114,884,15
69067,1203,34
19530,681,11
31149,670,28
88302,1138,17
20539,703,18
59228,1196,324
105575,1104,1
105575,1120,17
96765,1101,48
108503,1173,40
8539,367,11
82978,1125,36
27663,867,92
22859,766,38
76853,1101,9
4212,432,9
17432,346,48
89182,1151,8
34804,703,95
16944,305,20
35360,797,8
48938,670,9
5279,305,24
101641,1101,13
100452,1138,15
52343,642,13
102931,1153,16
103731,1217,16
52,63,14
73259,1368,8
78065,1203,22
22116,688,17
42260,980,20
57153,1125,12
58734,1125,9
58734,1150,3
82384,1101,21
28423,707,18
99220,1101,16
54211,703,27
44865,750,53
27165,663,54
26258,703,16
25143,770,21
36357,686,38
36357,668,6
47511,689,19
88891,1282,216
33804,815,8
80697,1262,8
45320,792,12
105124,1275,30
85402,1318,12
20039,726,12
63524,1138,46
88760,1125,9
42706,659,32
70803,1101,8
41698,1146,2
41698,702,3
41698,866,3
41698,1254,1
103900,1101,146
48551,642,38
88721,1138,168
33195,748,290
99179,1200,19
56708,1105,11
107079,1101,25
37573,642,47
79489,1101,10
26186,703,9
97649,1211,66
10898,690,4
10898,367,4
51,62,20
65323,1138,43
46258,702,64
80303,1104,1
80303,1120,84
90830,1101,12
47982,636,46
47982,1151,32
41371,703,53
95266,1150,16
47311,642,8
97787,1196,33
41867,670,9
35822,1138,4
35822,663,8
87842,1138,11
27357,718,33
65363,1138,56
64589,1138,40
14055,305,12
35624,1138,22
35624,663,2
49452,703,38
13254,379,1
13254,1144,135
13254,866,2
11234,1150,2
11234,373,2
11234,1203,3
11234,1275,2
50248,669,11
53801,647,35
29602,663,40
7679,719,1
7679,684,2
7679,405,1
7679,928,1
7679,1282,2
7679,344,2
7679,1366,1
7679,815,1
7679,708,1
7679,656,2
7679,837,1
7679,510,2
7679,1130,1
7679,1361,1
7679,1250,1
7679,779,1
7679,356,1
7679,1209,1
7679,845,1
7679,1382,1
7679,1207,2
7679,861,1
7683,491,1
7683,1166,1
7683,675,1
7683,719,1
7683,705,1
7683,405,2
7683,1282,2
7683,667,1
7683,760,1
7683,731,1
7683,344,2
7683,815,1
7683,1237,1
7683,1545,1
7683,1192,1
7683,1224,1
7683,837,1
7683,693,2
7683,1410,1
7683,366,1
7683,510,1
7683,1170,1
7683,1130,1
7683,844,1
7683,1569,1
7683,1432,1
7683,1493,2
7683,779,2
7683,356,1
7683,1209,1
7683,845,2
7683,1429,1
7683,350,1
7683,970,1
7683,1153,1
7683,1207,1
7683,1436,1
7683,1286,1
7683,861,1
7680,719,1
7680,684,2
7680,405,2
7680,928,1
7680,1282,2
7680,1465,1
7680,361,1
7680,344,2
7680,1366,1
7680,815,1
7680,1237,1
7680,708,1
7680,1192,1
7680,656,2
7680,837,1
7680,693,1
7680,510,2
7680,1130,1
7680,1361,1
7680,1432,1
7680,1250,1
7680,779,1
7680,356,1
7680,1209,1
7680,845,1
7680,1382,1
7680,1429,1
7680,1207,2
7680,861,1
12985,491,1
12985,1166,1
12985,675,1
12985,705,1
12985,684,1
12985,405,2
12985,1282,2
12985,667,1
12985,760,2
12985,731,1
12985,344,1
12985,815,2
12985,1192,1
12985,696,1
12985,1224,1
12985,693,2
12985,1410,1
12985,366,1
12985,510,1
12985,844,1
12985,1569,1
12985,1432,2
12985,1493,2
12985,1250,1
12985,779,2
12985,1209,1
12985,398,1
12985,845,2
12985,1429,1
12985,350,1
12985,1153,1
12985,1207,2
12985,1286,1
12985,861,1
882,1166,1
882,1171,1
882,719,1
882,1169,1
882,705,1
882,684,1
882,773,1
882,405,2
882,1282,2
882,667,2
882,731,1
882,344,1
882,815,2
882,839,1
882,45,1
882,1192,1
882,696,1
882,888,1
882,717,1
882,1271,1
882,1224,2
882,693,2
882,510,1
882,966,1
882,844,1
882,1569,1
882,1432,1
882,1493,2
882,779,1
882,1209,1
882,398,2
882,845,1
882,1332,1
882,1153,1
882,1286,1
882,861,1
890,762,1
890,1166,1
890,719,2
890,715,1
890,1165,1
890,751,1
890,1169,1
890,705,1
890,1278,1
890,1214,1
890,836,1
890,354,1
890,416,1
890,815,1
890,503,1
890,888,1
890,717,2
890,1224,1
890,837,1
890,693,1
890,510,1
890,868,1
890,906,1
890,1569,1
890,779,1
890,398,1
890,127,1
890,917,1
890,1221,1
890,845,1
890,478,1
890,1153,1
890,461,1
890,861,1
883,1171,1
883,719,1
883,1165,1
883,1169,1
883,705,1
883,684,1
883,773,1
883,405,2
883,1282,2
883,667,2
883,344,1
883,815,1
883,839,1
883,45,1
883,1192,1
883,696,1
883,888,1
883,717,1
883,1271,1
883,1224,2
883,656,1
883,693,1
883,487,1
883,966,1
883,844,1
883,1569,1
883,1493,1
883,1209,1
883,398,2
883,845,1
883,1332,1
883,1153,1
883,1286,1
883,861,1
7596,1171,1
7596,719,1
7596,1165,1
7596,751,1
7596,1169,1
7596,705,1
7596,684,1
7596,773,1
7596,405,1
7596,659,1
7596,1186,1
7596,1282,2
7596,856,1
7596,667,2
7596,344,1
7596,815,1
7596,839,1
7596,1192,1
7596,717,1
7596,1224,2
7596,1418,1
7596,693,1
7596,510,1
7596,844,1
7596,1569,1
7596,1209,1
7596,799,1
7596,398,2
7596,1287,1
7596,1332,1
7596,1153,1
7596,861,1
12889,491,1
12889,1166,1
12889,719,1
12889,1169,1
12889,705,1
12889,684,1
12889,405,2
12889,1282,3
12889,667,3
12889,760,1
12889,731,1
12889,344,1
12889,815,2
12889,1508,1
12889,1192,1
12889,696,1
12889,1271,1
12889,1224,1
12889,693,3
12889,366,1
12889,510,1
12889,844,1
12889,1569,1
12889,1432,1
12889,1493,3
12889,779,2
12889,1209,1
12889,398,1
12889,1429,1
12889,1153,1
12889,1207,2
12889,1286,1
12889,861,1
940,719,2
940,1169,1
940,705,1
940,417,1
940,1274,1
940,684,1
940,848,1
940,59,1
940,658,1
940,707,1
940,817,1
940,836,1
940,1201,1
940,947,1
940,1271,1
940,1418,1
940,1206,2
940,1130,1
940,1415,1
940,788,1
940,350,1
940,923,1
940,1218,1
822,719,1
822,715,2
822,1259,1
822,1129,1
822,1169,1
822,417,1
822,684,2
822,1278,1
822,848,1
822,817,1
822,344,1
822,1508,1
822,1356,1
822,45,1
822,503,1
822,1050,2
822,947,1
822,888,1
822,664,2
822,717,2
822,787,1
822,656,1
822,837,1
822,1270,1
822,366,1
822,1452,1
822,1130,1
822,844,1
822,906,1
822,1432,1
822,1493,1
822,1250,1
822,940,1
822,1309,1
822,398,2
822,1253,1
822,1429,1
822,1436,1
822,1677,1
7598,1171,1
7598,719,2
7598,715,1
7598,1165,1
7598,1169,1
7598,684,1
7598,1278,1
7598,1186,1
7598,836,1
7598,1282,1
7598,416,1
7598,815,1
7598,839,1
7598,1337,1
7598,1192,1
7598,717,2
